rep,r,rho,lambda,init,iter,delta_r,delta_c,delta
3,80,0.7,0.5,random,5,3.472970696967152e-05,1.2489817490033105e-05,2.3609762229852312e-05
3,80,0.7,0.5,random,6,2.8226240031577665e-06,9.824038199585212e-07,1.9025139115581438e-06
3,80,0.7,0.5,random,7,2.3597511551773667e-07,8.005766105913399e-08,1.5801638828843532e-07
3,80,0.7,0.5,random,8,2.0145158318513714e-08,6.698153196866432e-09,1.3421655757690073e-08
3,80,0.7,0.5,random,9,1.7473448967269501e-09,5.717672254589932e-10,1.1595560610929716e-09
3,80,0.7,0.5,random,10,1.534140943434415e-10,4.956475036420617e-11,1.0148942235382384e-10
3,80,0.7,0.5,random,11,1.3595353571773198e-11,4.3478377638529614e-12,8.97159566781308e-12
3,80,0.7,0.5,random,12,1.2134081432648997e-12,3.8503948350590586e-13,7.992238133854028e-13
3,80,0.7,0.5,random,13,1.0892671568713627e-13,3.4250597594068465e-14,7.158865664060236e-14
3,80,0.7,0.5,random,14,9.821240879607606e-15,3.1403126095140726e-15,6.48077674456084e-15
3,80,0.7,0.5,random,15,9.85262350062373e-16,4.2436757413410803e-16,7.048149620982405e-16
3,80,0.7,0.5,random,16,3.1130612653181147e-16,3.493941084630685e-16,3.3035011749743996e-16
3,80,0.7,0.5,random,17,3.8946358354866625e-16,3.4870782790146783e-16,3.6908570572506704e-16
3,80,0.7,0.5,random,18,3.3949321113298376e-16,3.6604350452341017e-16,3.5276835782819696e-16
3,80,0.7,0.5,random,19,3.161705405945212e-16,3.2302088478536535e-16,3.195957126899433e-16
3,80,0.7,0.5,random,20,3.2883786800127094e-16,3.152789141465888e-16,3.2205839107392984e-16
4,80,0.7,0.5,random,1,0.7959553796085019,0.8842982519746085,0.8401268157915552
4,80,0.7,0.5,random,2,0.1016714952653483,0.03434336773863225,0.06800743150199028
4,80,0.7,0.5,random,3,0.006546864314109616,0.002482017921163062,0.004514441117636339
4,80,0.7,0.5,random,4,0.00048162499009009216,0.00017748691064473646,0.0003295559503674143
4,80,0.7,0.5,random,5,3.748733241181697e-05,1.355813532988881e-05,2.552273387085289e-05
4,80,0.7,0.5,random,6,3.019720051121697e-06,1.0789768797856422e-06,2.0493484654536695e-06
4,80,0.7,0.5,random,7,2.4882086146273995e-07,8.810506260417429e-08,1.6846296203345713e-07
4,80,0.7,0.5,random,8,2.0822178674808766e-08,7.319113415121849e-09,1.4070646044965307e-08
4,80,0.7,0.5,random,9,1.7616107216784466e-09,6.154048455798175e-10,1.188507783629132e-09
4,80,0.7,0.5,random,10,1.5023354143227518e-10,5.220341468154744e-11,1.012184780569113e-10
4,80,0.7,0.5,random,11,1.2890204922222738e-11,4.45808280201411e-12,8.674143862118424e-12
4,80,0.7,0.5,random,12,1.1113126465569592e-12,3.826309741168618e-13,7.469718103369105e-13
4,80,0.7,0.5,random,13,9.61152795198025e-14,3.300844942365113e-14,6.456186447172682e-14
4,80,0.7,0.5,random,14,8.423381290077255e-15,2.8705062149125643e-15,5.6469437524949094e-15
4,80,0.7,0.5,random,15,7.459142584440428e-16,3.8613629037495385e-16,5.660252744094983e-16
4,80,0.7,0.5,random,16,3.0510963719177997e-16,3.609396120413752e-16,3.330246246165776e-16
4,80,0.7,0.5,random,17,3.427814150249056e-16,5.523306079652777e-16,4.475560114950916e-16
4,80,0.7,0.5,random,18,3.758192953860102e-16,3.413167672700023e-16,3.5856803132800625e-16
4,80,0.7,0.5,random,19,3.887198158621826e-16,3.613075591029379e-16,3.7501368748256024e-16
4,80,0.7,0.5,random,20,3.0427137985570507e-16,3.316147930184725e-16,3.179430864370888e-16
5,80,0.7,0.5,random,1,0.7920560163792042,0.8858584647567769,0.8389572405679906
5,80,0.7,0.5,random,2,0.09725552065400414,0.032087534860726165,0.06467152775736515
5,80,0.7,0.5,random,3,0.006109573925549101,0.002173695136749101,0.004141634531149101
5,80,0.7,0.5,random,4,0.00045535587671639545,0.00015027344882750397,0.0003028146627719497
5,80,0.7,0.5,random,5,3.6266062786924465e-05,1.138457188561591e-05,2.3825317336270186e-05
5,80,0.7,0.5,random,6,2.9958601079548905e-06,9.139687119419303e-07,1.9549144099484103e-06
5,80,0.7,0.5,random,7,2.535516602417933e-07,7.61339427450201e-08,1.648428014934067e-07
5,80,0.7,0.5,random,8,2.1840728341547388e-08,6.500112837719213e-09,1.41704205896333e-08
5,80,0.7,0.5,random,9,1.9066118402663106e-09,5.645485040753244e-10,1.2355801721708176e-09
5,80,0.7,0.5,random,10,1.6815597717198234e-10,4.9639794942926464e-11,1.088978860574544e-10
5,80,0.7,0.5,random,11,1.4948936124690595e-11,4.4046692059254675e-12,9.67680266530803e-12
5,80,0.7,0.5,random,12,1.3372321955842048e-12,3.9366504285905387e-13,8.654486192216293e-13
5,80,0.7,0.5,random,13,1.2015996838525651e-13,3.5295732238480316e-14,7.772785031186842e-14
5,80,0.7,0.5,random,14,1.0850815178445063e-14,3.207328263190433e-15,7.029071720817748e-15
5,80,0.7,0.5,random,15,1.0563106802347152e-15,4.747119051263219e-16,7.655112926805185e-16
5,80,0.7,0.5,random,16,3.102580381799652e-16,3.251510481712157e-16,3.1770454317559042e-16
5,80,0.7,0.5,random,17,3.154099460282162e-16,4.1140401773304737e-16,3.6340698188063175e-16
5,80,0.7,0.5,random,18,2.9955118086892165e-16,4.760135761858673e-16,3.877823785273945e-16
5,80,0.7,0.5,random,19,3.2379636542012446e-16,3.09639572235252e-16,3.167179688276882e-16
5,80,0.7,0.5,random,20,3.2866468993699545e-16,3.150925253812922e-16,3.2187860765914383e-16
6,80,0.7,0.5,random,1,0.8036711983525401,0.8833843411711106,0.8435277697618253
6,80,0.7,0.5,random,2,0.09734135691022061,0.032067245807016274,0.06470430135861845
6,80,0.7,0.5,random,3,0.006082655917102223,0.0022144656859710587,0.004148560801536641
6,80,0.7,0.5,random,4,0.0004505299907054781,0.0001576361905109565,0.0003040830906082173
6,80,0.7,0.5,random,5,3.5802492814343655e-05,1.2210199018114368e-05,2.400634591622901e-05
6,80,0.7,0.5,random,6,2.9635761030871518e-06,9.960508856980205e-07,1.9798134943925863e-06
6,80,0.7,0.5,random,7,2.520184376130664e-07,8.399058390186594e-08,1.6800451075746617e-07
6,80,0.7,0.5,random,8,2.184409407104547e-08,7.243798140532824e-09,1.4543946105789148e-08
6,80,0.7,0.5,random,9,1.920364923921498e-09,6.348681208272055e-10,1.2776165223743518e-09
6,80,0.7,0.5,random,10,1.7067572935408315e-10,5.630949885721133e-11,1.1349261410564723e-10
6,80,0.7,0.5,random,11,1.5301065658263115e-11,5.040148913285266e-12,1.017060728577419e-11
6,80,0.7,0.5,random,12,1.3814757748037497e-12,4.5453183677245273e-13,9.180038057881011e-13
6,80,0.7,0.5,random,13,1.2545270906908283e-13,4.115776035252658e-14,8.330523471080471e-14
6,80,0.7,0.5,random,14,1.1453012504927356e-14,3.9641714173871306e-15,7.708591961157244e-15
6,80,0.7,0.5,random,15,1.1138940996316894e-15,6.144763459933368e-16,8.641852228125131e-16
6,80,0.7,0.5,random,16,3.79145096809278e-16,4.690798074500112e-16,4.241124521296446e-16
6,80,0.7,0.5,random,17,3.17023221720902e-16,3.385751014405339e-16,3.27799161580718e-16
6,80,0.7,0.5,random,18,3.3429701595724965e-16,3.2607415380092865e-16,3.3018558487908917e-16
6,80,0.7,0.5,random,19,3.506916793756743e-16,3.663966315761002e-16,3.585441554758873e-16
6,80,0.7,0.5,random,20,2.9044401624415795e-16,4.682896438359463e-16,3.793668300400521e-16
7,80,0.7,0.5,random,1,0.796523642151988,0.8837319316862057,0.8401277869190968
7,80,0.7,0.5,random,2,0.09891954018152269,0.03239027078472523,0.06565490548312396
7,80,0.7,0.5,random,3,0.006406721912479372,0.0022637443085018094,0.004335233110490591
7,80,0.7,0.5,random,4,0.00047998131835525534,0.00016221787054531927,0.0003210995944502873
7,80,0.7,0.5,random,5,3.789434511035303e-05,1.249689233194297e-05,2.5195618721147997e-05
7,80,0.7,0.5,random,6,3.0762476482247406e-06,1.0026190047212687e-06,2.0394333264730047e-06
7,80,0.7,0.5,random,7,2.5444700807032576e-07,8.248657808118027e-08,1.68466793075753e-07
7,80,0.7,0.5,random,8,2.135419503999408e-08,6.90843734368016e-09,1.413131619183712e-08
7,80,0.7,0.5,random,9,1.8142121956275257e-09,5.867631363923808e-10,1.2004876660099533e-09
7,80,0.7,0.5,random,10,1.5580539380550013e-10,5.0424581965001866e-11,1.03114987885251e-10
7,80,0.7,0.5,random,11,1.3511659439314252e-11,4.377921026415846e-12,8.944790232865049e-12
7,80,0.7,0.5,random,12,1.1822461872960038e-12,3.8352667292485187e-13,7.828864301104278e-13
7,80,0.7,0.5,random,13,1.0426227251686281e-13,3.378072044831732e-14,6.902149648259006e-14
7,80,0.7,0.5,random,14,9.278983446211157e-15,3.043200439096207e-15,6.161091942653682e-15
7,80,0.7,0.5,random,15,8.920793659543984e-16,4.399345606882588e-16,6.660069633213286e-16
7,80,0.7,0.5,random,16,3.002506718612704e-16,3.899488839000882e-16,3.450997778806793e-16
7,80,0.7,0.5,random,17,3.1308292027914777e-16,3.2269489199079184e-16,3.178889061349698e-16
7,80,0.7,0.5,random,18,3.1771838898951115e-16,3.1752749688284346e-16,3.176229429361773e-16
7,80,0.7,0.5,random,19,3.1664967129063633e-16,5.371379340830327e-16,4.2689380268683453e-16
7,80,0.7,0.5,random,20,3.236250352341132e-16,6.331885479860108e-16,4.78406791610062e-16
8,80,0.7,0.5,random,1,0.7791329492807995,0.8831292033311944,0.8311310763059969
8,80,0.7,0.5,random,2,0.09659120137211441,0.03455814207883376,0.06557467172547408
8,80,0.7,0.5,random,3,0.006119239232324968,0.0024175419307023846,0.004268390581513676
8,80,0.7,0.5,random,4,0.0004599385071691224,0.00017159337535368078,0.0003157659412614016
8,80,0.7,0.5,random,5,3.685296925963134e-05,1.3162872765847303e-05,2.5007921012739324e-05
8,80,0.7,0.5,random,6,3.0528994250799374e-06,1.058256634169232e-06,2.055578029624585e-06
8,80,0.7,0.5,random,7,2.580245129551369e-07,8.761011502449232e-08,1.7281731398981462e-07
8,80,0.7,0.5,random,8,2.2094305974117182e-08,7.394858376571035e-09,1.4744582175344108e-08
8,80,0.7,0.5,random,9,1.909022394425948e-09,6.325692504501955e-10,1.2707958224380716e-09
8,80,0.7,0.5,random,10,1.6602437856911977e-10,5.462849357686755e-11,1.1032643607299365e-10
8,80,0.7,0.5,random,11,1.4509879586477271e-11,4.750722560120735e-12,9.630301073299003e-12
8,80,0.7,0.5,random,12,1.2729920241377425e-12,4.152932544273584e-13,8.441426392825505e-13
8,80,0.7,0.5,random,13,1.1199843423339173e-13,3.635455653201064e-14,7.417649538270119e-14
8,80,0.7,0.5,random,14,9.877215810968651e-15,3.3036896915953985e-15,6.590452751282024e-15
8,80,0.7,0.5,random,15,9.759447969688824e-16,4.2312719693138694e-16,6.995359969501346e-16
8,80,0.7,0.5,random,16,3.2497375396724914e-16,3.3008800184137394e-16,3.2753087790431154e-16
8,80,0.7,0.5,random,17,3.114693562996938e-16,5.439930289268449e-16,4.277311926132693e-16
8,80,0.7,0.5,random,18,3.1981513488749446e-16,8.00064404089499e-16,5.599397694884967e-16
8,80,0.7,0.5,random,19,3.15243125795615e-16,5.425540199466624e-16,4.2889857287113873e-16
8,80,0.7,0.5,random,20,3.137954212931642e-16,3.1660877585296675e-16,3.152020985730655e-16
9,80,0.7,0.5,random,1,0.7972577977679375,0.8833243062704704,0.840291052019204
9,80,0.7,0.5,random,2,0.1031418133639907,0.03453399858475849,0.06883790597437459
9,80,0.7,0.5,random,3,0.006743331343787609,0.002547574561050841,0.004645452952419225
9,80,0.7,0.5,random,4,0.0005280585847696564,0.00019075883526684272,0.00035940871001824957
9,80,0.7,0.5,random,5,4.426972590895075e-05,1.548718767235855e-05,2.9878456790654653e-05
9,80,0.7,0.5,random,6,3.848817608046924e-06,1.3206602781419136e-06,2.5847389430944187e-06
9,80,0.7,0.5,random,7,3.421997344191328e-07,1.160618305742937e-07,2.2913078249671324e-07
9,80,0.7,0.5,random,8,3.088551801522525e-08,1.040076364303945e-08,2.0643140829132352e-08
9,80,0.7,0.5,random,9,2.817652541082724e-09,9.446154967023843e-10,1.881134018892554e-09
9,80,0.7,0.5,random,10,2.59129248371988e-10,8.662499221499167e-11,1.7287712029348983e-10
9,80,0.7,0.5,random,11,2.3981220826585428e-11,8.001930015338143e-12,1.5991575420961784e-11
9,80,0.7,0.5,random,12,2.2306281272082922e-12,7.43406191211505e-13,1.4870171592098986e-12
9,80,0.7,0.5,random,13,2.083600039751759e-13,6.94628105140074e-14,1.3891140724459165e-13
9,80,0.7,0.5,random,14,1.9563220127273135e-14,6.517582862273564e-15,1.3040401494773349e-14
9,80,0.7,0.5,random,15,1.8652167331315078e-15,8.942331273814356e-16,1.3797249302564717e-15
9,80,0.7,0.5,random,16,3.9690096456169066e-16,3.334522186433045e-16,3.651765916024976e-16
9,80,0.7,0.5,random,17,3.520015558629663e-16,5.909952399681068e-16,4.714983979155366e-16
9,80,0.7,0.5,random,18,3.8673260976002447e-16,5.337360074757663e-16,4.602343086178954e-16
9,80,0.7,0.5,random,19,3.3458495684185956e-16,3.1087866744844777e-16,3.227318121451537e-16
9,80,0.7,0.5,random,20,3.082992052115681e-16,3.8385377297487797e-16,3.4607648909322306e-16
10,80,0.7,0.5,random,1,0.7925808884892905,0.8828173093275175,0.837699098908404
10,80,0.7,0.5,random,2,0.09954669649140035,0.031808591593107956,0.06567764404225415
10,80,0.7,0.5,random,3,0.006493232621231787,0.002181883982747676,0.004337558301989732
10,80,0.7,0.5,random,4,0.0004802763666268765,0.00015227457046643438,0.00031627546854665544
10,80,0.7,0.5,random,5,3.7435388908209385e-05,1.1474244579963647e-05,2.4454816744086517e-05
10,80,0.7,0.5,random,6,3.014645019655588e-06,9.070551173860343e-07,1.960850068520811e-06
10,80,0.7,0.5,random,7,2.487279808896905e-07,7.401691094579433e-08,1.613724459177424e-07
10,80,0.7,0.5,random,8,2.0914310189369717e-08,6.177626290862527e-09,1.3545968240116123e-08
10,80,0.7,0.5,random,9,1.7849200383963067e-09,5.242647060312802e-10,1.1545923722137935e-09
10,80,0.7,0.5,random,10,1.5410845627041169e-10,4.50555561693157e-11,9.958200621986369e-11
10,80,0.7,0.5,random,11,1.3425606731624043e-11,3.909461472137292e-12,8.667534101880668e-12
10,80,0.7,0.5,random,12,1.1777688680889432e-12,3.418117374308797e-13,7.597903027599114e-13
10,80,0.7,0.5,random,13,1.0387679654250241e-13,3.001009976487194e-14,6.694344815368717e-14
10,80,0.7,0.5,random,14,9.219403501354251e-15,2.7855214887597368e-15,6.002462495056994e-15
10,80,0.7,0.5,random,15,9.096447151591837e-16,4.1646631298017097e-16,6.630555140696774e-16
10,80,0.7,0.5,random,16,2.897413140678034e-16,3.1936880321393097e-16,3.0455505864086717e-16
10,80,0.7,0.5,random,17,3.5666990707437617e-16,3.1261711030603767e-16,3.346435086902069e-16
10,80,0.7,0.5,random,18,3.6628544849501887e-16,3.5122764177028973e-16,3.587565451326543e-16
10,80,0.7,0.5,random,19,3.08830632204086e-16,3.458891941323157e-16,3.2735991316820086e-16
10,80,0.7,0.5,random,20,3.081810143809663e-16,3.3697318509965266e-16,3.225770997403095e-16
11,80,0.7,0.5,random,1,0.795792746471064,0.8832036142007159,0.83949818033589
11,80,0.7,0.5,random,2,0.09187816708079055,0.03030701035751897,0.06109258871915476
11,80,0.7,0.5,random,3,0.0054197197169918035,0.0019530774249449199,0.0036863985709683616
11,80,0.7,0.5,random,4,0.00038865914949739837,0.00013383651756614687,0.0002612478335317726
11,80,0.7,0.5,random,5,3.0290564193778596e-05,1.0179395013113206e-05,2.02349796034459e-05
11,80,0.7,0.5,random,6,2.482449349403256e-06,8.241003478939472e-07,1.6532748486486017e-06
11,80,0.7,0.5,random,7,2.1012577336239482e-07,6.927644706829898e-08,1.397011102153469e-07
11,80,0.7,0.5,random,8,1.8163064265548458e-08,5.962158082428793e-09,1.2062611173988626e-08
11,80,0.7,0.5,random,9,1.5919190697391172e-09,5.210185500555723e-10,1.0564688098973449e-09
11,80,0.7,0.5,random,10,1.4085051304946066e-10,4.6003779151497276e-11,9.342714610047897e-11
11,80,0.7,0.5,random,11,1.2546107208454033e-11,4.0916097714964515e-12,8.318858489975242e-12
11,80,0.7,0.5,random,12,1.1230920329623166e-12,3.6589813499031324e-13,7.444950839763149e-13
11,80,0.7,0.5,random,13,1.0089662207243903e-13,3.2889135512369996e-14,6.689287879240451e-14
11,80,0.7,0.5,random,14,9.166495729903966e-15,2.9831641513875825e-15,6.074829940645774e-15
11,80,0.7,0.5,random,15,8.639107643848973e-16,4.854899389766355e-16,6.747003516807664e-16
11,80,0.7,0.5,random,16,3.593016691936343e-16,3.843852208088632e-16,3.718434450012488e-16
11,80,0.7,0.5,random,17,3.163750107148439e-16,4.289799212034052e-16,3.7267746595912454e-16
11,80,0.7,0.5,random,18,3.3061976332439877e-16,3.380492309530454e-16,3.343344971387221e-16
11,80,0.7,0.5,random,19,3.316787309633602e-16,3.589599501612804e-16,3.4531934056232035e-16
11,80,0.7,0.5,random,20,3.379665794905955e-16,4.819037436481615e-16,4.099351615693785e-16
12,80,0.7,0.5,random,1,0.7916151093297759,0.8845769327294645,0.8380960210296202
12,80,0.7,0.5,random,2,0.09599450228617186,0.032234990073177476,0.06411474617967466
12,80,0.7,0.5,random,3,0.005801235120172955,0.002144248210219756,0.003972741665196356
12,80,0.7,0.5,random,4,0.00041720034981966196,0.00014528975463301986,0.00028124505222634094
12,80,0.7,0.5,random,5,3.209071641312407e-05,1.0652487953807396e-05,2.1371602183465733e-05
12,80,0.7,0.5,random,6,2.5632212379971693e-06,8.216531530408518e-07,1.6924371955190106e-06
12,80,0.7,0.5,random,7,2.1009188052997903e-07,6.563854011007099e-08,1.37865210320025e-07
12,80,0.7,0.5,random,8,1.7555954425647794e-08,5.382745877410169e-09,1.1469350151528982e-08
12,80,0.7,0.5,random,9,1.4892766865967062e-09,4.5051273283845175e-10,9.69894709717579e-10
12,80,0.7,0.5,random,10,1.27860352627508e-10,3.8322835907702856e-11,8.309159426760544e-11
12,80,0.7,0.5,random,11,1.1084615261527667e-11,3.3027857120937354e-12,7.1937004868107015e-12
12,80,0.7,0.5,random,12,9.68721850938566e-13,2.8765015646472837e-13,6.281860037016473e-13
12,80,0.7,0.5,random,13,8.515825287131742e-14,2.5205873013456398e-14,5.5182062942386906e-14
12,80,0.7,0.5,random,14,7.581440050297614e-15,2.2975357190290336e-15,4.939487884663324e-15
12,80,0.7,0.5,random,15,7.137202252133544e-16,5.367039531424313e-16,6.252120891778928e-16
12,80,0.7,0.5,random,16,3.749276667347158e-16,6.039546591591013e-16,4.894411629469085e-16
12,80,0.7,0.5,random,17,3.5183581463859677e-16,4.252092989298327e-16,3.885225567842147e-16
12,80,0.7,0.5,random,18,3.3535682227535206e-16,3.3897371970307703e-16,3.3716527098921454e-16
12,80,0.7,0.5,random,19,2.860278020238897e-16,3.319307411989871e-16,3.089792716114384e-16
12,80,0.7,0.5,random,20,3.592905349758375e-16,3.2816236263239286e-16,3.437264488041152e-16
13,80,0.7,0.5,random,1,0.7841456584184888,0.8846821239311871,0.834413891174838
13,80,0.7,0.5,random,2,0.0994245286156669,0.032536764816515566,0.06598064671609123
13,80,0.7,0.5,random,3,0.006231179636849938,0.002263356293455659,0.004247267965152799
13,80,0.7,0.5,random,4,0.0004590883068564843,0.00015710366043963374,0.00030809598364805904
13,80,0.7,0.5,random,5,3.637965223642804e-05,1.1787542571441667e-05,2.4083597403934853e-05
13,80,0.7,0.5,random,6,3.0017916778550497e-06,9.329851691143735e-07,1.9673884234847117e-06
13,80,0.7,0.5,random,7,2.538916934948444e-07,7.659565576121747e-08,1.6524367462803094e-07
13,80,0.7,0.5,random,8,2.1831962694667335e-08,6.451938705420238e-09,1.4141950700043787e-08
13,80,0.7,0.5,random,9,1.8998520843697433e-09,5.536209776707788e-10,1.226736531020261e-09
13,80,0.7,0.5,random,10,1.6684757818838305e-10,4.815838163165044e-11,1.0750297991001674e-10
13,80,0.7,0.5,random,11,1.4760134737628064e-11,4.23269500934825e-12,9.496414873488158e-12
13,80,0.7,0.5,random,12,1.3136379502467239e-12,3.7520078162571676e-13,8.444193659362203e-13
13,80,0.7,0.5,random,13,1.1743753282039564e-13,3.336029106865843e-14,7.539891194452703e-14
13,80,0.7,0.5,random,14,1.0520617748144258e-14,3.1496400142597487e-15,6.835128881202004e-15
13,80,0.7,0.5,random,15,1.0656681633298008e-15,4.573413576756412e-16,7.615047605027209e-16
13,80,0.7,0.5,random,16,3.286854364589124e-16,3.3507601080940057e-16,3.318807236341565e-16
13,80,0.7,0.5,random,17,3.645285319478132e-16,6.434394546636295e-16,5.039839933057214e-16
13,80,0.7,0.5,random,18,3.4692311655878935e-16,4.347427536424936e-16,3.9083293510064144e-16
